EA,Round,Tier,Enemy,Generation,Individual,Fitness,Player Health,Enemy Health,Time
2,0,1,3-6-4-5,0,24,24.971441830811507,-0.4574858837398388,-0.1917420765550517,390.08779306517334
2,0,1,3-6-4-5,0,25,-7.644185191562638,-15.226656797432675,100.0,368.5551520289972
2,0,1,3-6-4-5,0,26,16.1147187134519,-2.3299870615271843,-0.16629793329840936,242.65510679587362
2,0,1,3-6-4-5,0,27,20.244615310412527,-0.3899590483292279,-0.7071421427142468,350.3647677802586
2,0,1,3-6-4-5,0,28,11.775647326263154,-2.133854162693062,0.0,254.23699125652018
2,0,1,3-6-4-5,0,29,46.72588825460252,-1.1759755265004763,-1.2132034355964265,352.6009625316715
2,0,1,3-6-4-5,0,30,37.69223644392898,-2.6419233790230834,-6.113807855648993,555.0309647275947
2,0,1,3-6-4-5,0,31,46.170565540505045,-3.8504320941554155,-1.2132034355964265,607.0391452837202
2,0,1,3-6-4-5,0,32,37.70940657502959,-3.0090111330360756,-0.9807621135331601,477.9833341749992
2,0,1,3-6-4-5,0,33,-4.138749718131726,-14.238388207214705,84.2084380241115,406.92905772240965
2,0,1,3-6-4-5,0,34,-0.7676363573049443,-16.434540629921315,71.60275264114831,387.0274139287796
2,0,1,3-6-4-5,0,35,-2.7168001082360735,-5.014548031846855,88.1698729810778,237.67749605074414
2,0,1,3-6-4-5,0,36,16.1489563144586,-0.04468566311383526,-0.16629793329840936,353.9393936829624
2,0,1,3-6-4-5,0,37,26.923733408125123,-0.10273055638534245,-3.1662479035540017,380.5890788889999
2,0,1,3-6-4-5,0,38,16.088903611268776,-1.0907769453947473,-0.16629793329840936,382.4388186676432
2,0,1,3-6-4-5,0,39,16.133230644101303,-1.0779033904606692,-0.16629793329840936,266.1169811423394
2,0,1,3-6-4-5,0,40,20.23914714996598,-0.7743328208433411,-0.7071421427142468,385.7567609271878
2,0,1,3-6-4-5,0,41,16.141507457538168,-1.6792830374526595,-0.16629793329840936,356.33321496215103
2,0,1,3-6-4-5,0,42,24.890955926354195,-1.1255495421912372,-0.1917420765550517,266.4677030924333
2,0,1,3-6-4-5,0,43,32.333630077502136,-3.9715643818038053,-1.9745653063789916,497.8917712634171
2,0,1,3-6-4-5,0,44,42.74669933466667,-5.416870552881932,-0.27608394786074797,325.4183869413981
2,0,1,3-6-4-5,0,45,-7.047696778287954,-7.649930939094821,100.0,345.77523084244837
2,0,1,3-6-4-5,0,46,-12.7545167545452,-2.0497422611928986,27.892551205612854,396.42689743035936
2,0,1,3-6-4-5,0,47,37.6157969493229,-8.438880508494936,-6.113807855648993,565.8728786057452
2,0,1,3-6-4-5,1,0,16.1147187134519,-2.3299870615271843,-0.16629793329840936,242.65510679587362
2,0,1,3-6-4-5,1,1,20.244615310412527,-0.3899590483292279,-0.7071421427142468,350.3647677802586
2,0,1,3-6-4-5,1,2,26.81536499862171,-12.729107039950978,-9.496621467371853,116.13938277424757
2,0,1,3-6-4-5,1,3,26.81536499862171,-12.729107039950978,-9.496621467371853,116.13938277424757
2,0,1,3-6-4-5,1,4,46.72588825460252,-1.1759755265004763,-1.2132034355964265,352.6009625316715
2,0,1,3-6-4-5,1,5,24.971441830811507,-0.4574858837398388,-0.1917420765550517,390.08779306517334
2,0,1,3-6-4-5,1,6,6.177265742020715,-9.104893863096557,3.4668806854096275,28.206500826856427
2,0,1,3-6-4-5,1,7,46.72588825460252,-1.1759755265004763,-1.2132034355964265,352.6009625316715
2,0,1,3-6-4-5,1,8,46.72588825460252,-1.1759755265004763,-1.2132034355964265,352.6009625316715
2,0,1,3-6-4-5,1,9,42.74669933466667,-5.416870552881932,-0.27608394786074797,325.4183869413981
2,0,1,3-6-4-5,1,10,26.81536499862171,-12.729107039950978,-9.496621467371853,116.13938277424757
2,0,1,3-6-4-5,1,11,28.68632534257678,-4.646150809145567,-12.749172176353746,109.19649539697161
2,0,1,3-6-4-5,1,12,-6.703394916221503,-16.65415587219197,90.0,357.0228653725131
2,0,1,3-6-4-5,1,13,-6.130777145000729,0.0,100.0,131.52193151224992
2,0,1,3-6-4-5,1,14,37.76299773587345,-1.388794075254161,-6.113807855648993,432.5020278194949
2,0,1,3-6-4-5,1,15,32.35976722049052,-2.01109676240727,-1.9745653063789916,413.25479503437134
2,0,1,3-6-4-5,1,16,37.94602820411787,-8.969578962169862,-0.9807621135331601,303.6115337194373
2,0,1,3-6-4-5,1,17,-6.952223300602821,-14.567811070620692,84.2084380241115,89.43903442075884
2,0,1,3-6-4-5,1,18,-2.7739551005279095,-4.136087062764199,73.81966011250105,342.80808619647587
2,0,1,3-6-4-5,1,19,-6.832908941538797,-15.226656797432675,25.503378532628147,201.29145474002902
2,0,1,3-6-4-5,1,20,1.1194728885018552,-14.018772964944041,73.81966011250105,275.71285902383096
2,0,1,3-6-4-5,1,21,-11.046260045311698,-14.128580586079373,25.94875162046673,271.6230661717964
2,0,1,3-6-4-5,1,22,42.86383646775589,-0.011800995680346205,-0.27608394786074797,363.28948524215576
2,0,1,3-6-4-5,1,23,-2.040736961196842,-8.967622392718804,19.83370206670159,299.96804210615403
2,0,1,3-6-4-5,1,24,18.812843842326394,-11.542971337033467,-2.7491721763537456,123.29150327703383
2,0,1,3-6-4-5,1,25,-3.7075271008232704,-10.175506225207453,90.0,330.1884570586509
2,0,1,3-6-4-5,1,26,-6.110897838935001,-1.2810889132455778,100.0,220.78417234541342
2,0,1,3-6-4-5,1,27,7.525621141829426,-15.226656797432675,16.08835008437366,115.01461451844762
2,0,1,3-6-4-5,1,28,21.01523965626631,-2.4088938126697315,-11.231056256176608,125.55246133356297
2,0,1,3-6-4-5,1,29,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,1,30,32.42961603507152,-0.9398344744948659,-1.9745653063789916,315.43046501574776
2,0,1,3-6-4-5,1,31,13.483970790288026,-1.523237520679153,-3.9578098794425003,152.38618232563647
2,0,1,3-6-4-5,1,32,7.6735470673288475,-0.067873662434776,-0.1468052730799485,290.66132722244424
2,0,1,3-6-4-5,1,33,3.2570175984880834,-13.799157722673378,15.503378532628147,172.60543654904194
2,0,1,3-6-4-5,1,34,-7.101256398243915,-14.567811070620692,100.0,223.72774209721797
2,0,1,3-6-4-5,1,35,10.238750895367431,-16.10511776651532,8.599450553597407,239.3616811033574
2,0,1,3-6-4-5,1,36,24.074004173200017,-15.226656797432675,-2.4106001094223544,80.3831504410723
2,0,1,3-6-4-5,1,37,11.112875248913568,-15.226656797432675,4.175725708110271,217.45729926397024
2,0,1,3-6-4-5,1,38,28.46657946353585,-11.542971337033467,-12.749172176353746,126.99471602103097
2,0,1,3-6-4-5,1,39,38.64247866620715,-0.002866111232584956,0.0,359.4549517770139
2,0,1,3-6-4-5,1,40,46.32937032532263,-0.1566856699233199,-1.2132034355964265,455.52768721749095
2,0,1,3-6-4-5,1,41,4.091934357015802,-12.701081511320076,16.88048287806248,255.85577732052204
2,0,1,3-6-4-5,1,42,1.0108351448083832,0.0,83.1698729810778,245.14535588591502
2,0,1,3-6-4-5,1,43,-3.895172388089641,-10.285313846342786,82.92893218813452,304.118296142264
2,0,1,3-6-4-5,1,44,-6.880288462249133,-12.04223578450809,100.0,235.13020164218557
2,0,1,3-6-4-5,1,45,-6.626043233930542,-7.430315696824158,93.1698729810778,366.8964285983832
2,0,1,3-6-4-5,1,46,12.032385824181109,-13.140311995861396,16.37525100502817,270.97072200780906
2,0,1,3-6-4-5,1,47,-6.252758724642441,-6.7714699700121646,100.0,199.05981162710185
2,0,1,3-6-4-5,2,0,24.971441830811507,-0.4574858837398388,-0.1917420765550517,390.08779306517334
2,0,1,3-6-4-5,2,1,26.81536499862171,-12.729107039950978,-9.496621467371853,116.13938277424757
2,0,1,3-6-4-5,2,2,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,2,3,46.72588825460252,-1.1759755265004763,-1.2132034355964265,352.6009625316715
2,0,1,3-6-4-5,2,4,18.812843842326394,-11.542971337033467,-2.7491721763537456,123.29150327703383
2,0,1,3-6-4-5,2,5,28.68632534257678,-4.646150809145567,-12.749172176353746,109.19649539697161
2,0,1,3-6-4-5,2,6,28.68632534257678,-4.646150809145567,-12.749172176353746,109.19649539697161
2,0,1,3-6-4-5,2,7,32.42961603507152,-0.9398344744948659,-1.9745653063789916,315.43046501574776
2,0,1,3-6-4-5,2,8,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,2,9,26.81536499862171,-12.729107039950978,-9.496621467371853,116.13938277424757
2,0,1,3-6-4-5,2,10,18.812843842326394,-11.542971337033467,-2.7491721763537456,123.29150327703383
2,0,1,3-6-4-5,2,11,21.01523965626631,-2.4088938126697315,-11.231056256176608,125.55246133356297
2,0,1,3-6-4-5,2,12,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,2,13,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,2,14,11.112875248913568,-15.226656797432675,4.175725708110271,217.45729926397024
2,0,1,3-6-4-5,2,15,20.244615310412527,-0.3899590483292279,-0.7071421427142468,350.3647677802586
2,0,1,3-6-4-5,2,16,-1.8328043508989538,-12.591273890184745,4.7230743093129135,277.083366666672
2,0,1,3-6-4-5,2,17,-6.289764946414796,0.0,100.0,231.18567528649925
2,0,1,3-6-4-5,2,18,-7.042039872811656,-5.563586137523515,100.0,440.6123501634123
2,0,1,3-6-4-5,2,19,10.404031702763959,-7.869546181365484,12.589399890577646,152.47283143573105
2,0,1,3-6-4-5,2,20,-2.4578253721583536,-12.701081511320076,9.270958835523544,277.9912284076352
2,0,1,3-6-4-5,2,21,0.4660006545934081,-12.371658647914082,12.892551205612854,351.46862324243216
2,0,1,3-6-4-5,2,22,0.2789960497304449,-15.55607966083867,12.892551205612854,271.4602766647597
2,0,1,3-6-4-5,2,23,42.853334539921676,-2.7118632710507065,-0.27608394786074797,347.0860098635955
2,0,1,3-6-4-5,2,24,56.5146594885192,-0.599793672041649,0.0,357.9767521021005
2,0,1,3-6-4-5,2,25,60.10043248986994,2.403846469985819,-7.320508075688775,377.21414938867736
2,0,1,3-6-4-5,2,26,15.713364870512123,-10.395121467478116,4.6446609406726225,441.73874249840856
2,0,1,3-6-4-5,2,27,15.866000223681759,-8.799527662306247,-0.16629793329840936,280.86089575162646
2,0,1,3-6-4-5,2,28,10.313850709371494,-15.226656797432675,8.599450553597407,217.81014418092815
2,0,1,3-6-4-5,2,29,42.915442988993846,-0.0066061396234786685,-0.27608394786074797,335.3921125775311
2,0,1,3-6-4-5,2,30,56.37566322300842,-3.970931785772695,0.0,434.2732204796741
2,0,1,3-6-4-5,2,31,-10.173516778830443,-13.140311995861396,26.59427126065696,258.6591054035262
2,0,1,3-6-4-5,2,32,-6.372218087954543,-12.04223578450809,26.185402384165123,301.5121687968125
2,0,1,3-6-4-5,2,33,-9.191232873777878,0.0,41.37525100502817,352.9330490548484
2,0,1,3-6-4-5,2,34,10.82747862940791,-4.667823528398522,13.31301417205664,364.6496363900329
2,0,1,3-6-4-5,2,35,11.822285423011529,-2.9956703099114215,-0.6201920231798042,153.80536095010535
2,0,1,3-6-4-5,2,36,-7.525858196777869,-14.238388207214705,100.0,348.9776587043659
2,0,1,3-6-4-5,2,37,3.1155491842885574,0.0,29.177929985155117,181.55508244075725
2,0,1,3-6-4-5,2,38,21.08106833646891,-4.646150809145567,-11.231056256176608,97.05704686186783
2,0,1,3-6-4-5,2,39,17.133293678998406,-10.727671716042437,-4.05124837953327,261.143745223226
2,0,1,3-6-4-5,2,40,14.069474544366187,-15.226656797432675,2.583426132260584,200.49350995248332
2,0,1,3-6-4-5,2,41,-6.129155458470143,0.0,100.0,186.49077903699245
2,0,1,3-6-4-5,2,42,7.469009496976835,-15.226656797432675,22.18911086754465,196.84079990785904
2,0,1,3-6-4-5,2,43,32.25748836918207,-6.798681867531208,-7.787192621510002,318.8309118952918
2,0,1,3-6-4-5,2,44,51.803509068482256,-3.203166794077063,-0.3535710713571234,361.3169546842987
2,0,1,3-6-4-5,2,45,11.59346650428378,-6.881277591147498,80.0,248.88848404671103
2,0,1,3-6-4-5,2,46,-6.139397994422562,-6.2224318643355065,100.0,177.82712868595632
2,0,1,3-6-4-5,2,47,-7.505485338731832,-3.1478184725462146,93.1698729810778,331.2798284945328
2,0,1,3-6-4-5,3,0,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,3,1,20.244615310412527,-0.3899590483292279,-0.7071421427142468,350.3647677802586
2,0,1,3-6-4-5,3,2,7.469009496976835,-15.226656797432675,22.18911086754465,196.84079990785904
2,0,1,3-6-4-5,3,3,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,3,4,21.01523965626631,-2.4088938126697315,-11.231056256176608,125.55246133356297
2,0,1,3-6-4-5,3,5,56.5146594885192,-0.599793672041649,0.0,357.9767521021005
2,0,1,3-6-4-5,3,6,60.10043248986994,2.403846469985819,-7.320508075688775,377.21414938867736
2,0,1,3-6-4-5,3,7,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,3,8,13.448067918465426,-3.073894250670893,-3.9578098794425003,152.56440614295622
2,0,1,3-6-4-5,3,9,4.706458983637347,-14.348195828350029,22.984378812835757,221.0314342177717
2,0,1,3-6-4-5,3,10,2.855844481371677,-10.834351952019443,80.0,278.3010938101528
2,0,1,3-6-4-5,3,11,-2.193989775201299,-6.4420471066061715,42.61387212474169,332.971256923093
2,0,1,3-6-4-5,3,12,53.89677485814558,0.6382671977871723,-9.150635094610966,363.15114425863226
2,0,1,3-6-4-5,3,13,20.812544532491927,-6.0604366397548155,-4.4966214673718525,347.30840329397904
2,0,1,3-6-4-5,3,14,51.89001516421665,-0.02530249661976569,-0.3535710713571234,356.60666987986775
2,0,1,3-6-4-5,3,15,41.0107667873149,-0.0036731940335812396,-2.3746859276654995,507.39437370626456
2,0,1,3-6-4-5,3,16,51.865186364826926,-1.8932941576949993,-0.3535710713571234,409.6590977745069
2,0,1,3-6-4-5,3,17,46.79417800203458,-0.11485338426811609,-1.2132034355964265,359.4549517770139
2,0,1,3-6-4-5,3,18,16.05393883633309,-0.05469597623922695,-0.16629793329840936,406.34915766643394
2,0,1,3-6-4-5,3,19,10.404058995943451,-15.226656797432675,8.599450553597407,200.4953184341463
2,0,1,3-6-4-5,3,20,20.239560205578755,-0.8936097193572685,-0.7071421427142468,353.19660151664266
2,0,1,3-6-4-5,3,21,29.56397110330926,-0.017217788224130004,-5.191742076555052,496.53664178913994
2,0,1,3-6-4-5,3,22,-6.232788235043956,-3.3674337148168787,100.0,289.5160261114217
2,0,1,3-6-4-5,3,23,-0.12800355095625093,-7.320508075688824,21.185402384165123,147.98432982420542
2,0,1,3-6-4-5,3,24,16.145708830966043,-0.832771781585663,-0.16629793329840936,348.82086745236643
2,0,1,3-6-4-5,3,25,38.645716964756815,-0.011800995680346205,0.0,352.2850727126779
2,0,1,3-6-4-5,3,26,42.68587681298209,-0.8392164035908714,-0.27608394786074797,440.84029874456854
2,0,1,3-6-4-5,3,27,20.227766677549873,-2.422803802026859,-0.7071421427142468,402.6747208583606
2,0,1,3-6-4-5,3,28,37.86356543653721,-2.816506659348846,-6.113807855648993,386.75012042392007
2,0,1,3-6-4-5,3,29,59.90989197099451,7.172006726131293,-7.320508075688775,514.1113259016633
2,0,1,3-6-4-5,3,30,42.76328465859794,-4.237151122947363,-0.27608394786074797,307.9551992100077
2,0,1,3-6-4-5,3,31,26.67729198506899,-5.24037999115955,-3.1662479035540017,374.25819783142293
2,0,1,3-6-4-5,3,32,14.310451748808998,-13.140311995861396,18.886192144351007,346.04713879914624
2,0,1,3-6-4-5,3,33,-6.591967129451174,-10.285313846342786,100.0,196.24130356350042
2,0,1,3-6-4-5,3,34,30.57694304077055,-7.6280702037506565,-5.191742076555052,181.1419191095049
2,0,1,3-6-4-5,3,35,-1.0334273830992728,-11.493197678831432,16.59427126065696,362.5080103344535
2,0,1,3-6-4-5,3,36,-6.033722766331831,-2.8183956091402194,100.0,236.8231184631656
2,0,1,3-6-4-5,3,37,-6.564587479078682,-7.759738560230151,100.0,275.55394542234257
2,0,1,3-6-4-5,3,38,46.473070234424185,-1.7376174696135074,-1.2132034355964265,399.0
2,0,1,3-6-4-5,3,39,-6.8524506531466685,-16.87377111446264,20.629960629940946,207.89390802776273
2,0,1,3-6-4-5,3,40,6.679917056557642,-4.646150809145567,-1.3035386698380762,92.17856654245065
2,0,1,3-6-4-5,3,41,-3.7931657814442232,-11.712812921102099,22.583426132260584,166.6685606305181
2,0,1,3-6-4-5,3,42,-6.135900894983713,-3.1478184725462146,100.0,288.8681889993082
2,0,1,3-6-4-5,3,43,24.457657767620088,-9.516660498395463,52.928932188134524,367.3727689893965
2,0,1,3-6-4-5,3,44,10.380791881829424,-15.226656797432675,8.599450553597407,113.39591460335879
2,0,1,3-6-4-5,3,45,-16.868192827849132,-15.226656797432675,29.379807976820196,230.78389882874978
2,0,1,3-6-4-5,3,46,51.57581087296991,-3.5408780887172995,-0.3535710713571234,387.7128966689925
2,0,1,3-6-4-5,3,47,42.82549943259572,-1.355019772857613,-0.27608394786074797,378.25958086887834
2,0,1,3-6-4-5,4,0,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,4,1,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,4,2,51.865186364826926,-1.8932941576949993,-0.3535710713571234,409.6590977745069
2,0,1,3-6-4-5,4,3,14.310451748808998,-13.140311995861396,18.886192144351007,346.04713879914624
2,0,1,3-6-4-5,4,4,56.5146594885192,-0.599793672041649,0.0,357.9767521021005
2,0,1,3-6-4-5,4,5,51.89001516421665,-0.02530249661976569,-0.3535710713571234,356.60666987986775
2,0,1,3-6-4-5,4,6,42.82549943259572,-1.355019772857613,-0.27608394786074797,378.25958086887834
2,0,1,3-6-4-5,4,7,29.56397110330926,-0.017217788224130004,-5.191742076555052,496.53664178913994
2,0,1,3-6-4-5,4,8,42.82549943259572,-1.355019772857613,-0.27608394786074797,378.25958086887834
2,0,1,3-6-4-5,4,9,59.90989197099451,7.172006726131293,-7.320508075688775,514.1113259016633
2,0,1,3-6-4-5,4,10,20.227766677549873,-2.422803802026859,-0.7071421427142468,402.6747208583606
2,0,1,3-6-4-5,4,11,59.90989197099451,7.172006726131293,-7.320508075688775,514.1113259016633
2,0,1,3-6-4-5,4,12,53.89677485814558,0.6382671977871723,-9.150635094610966,363.15114425863226
2,0,1,3-6-4-5,4,13,60.10043248986994,2.403846469985819,-7.320508075688775,377.21414938867736
2,0,1,3-6-4-5,4,14,13.448067918465426,-3.073894250670893,-3.9578098794425003,152.56440614295622
2,0,1,3-6-4-5,4,15,56.5146594885192,-0.599793672041649,0.0,357.9767521021005
2,0,1,3-6-4-5,4,16,53.89677485814558,0.6382671977871723,-9.150635094610966,363.15114425863226
2,0,1,3-6-4-5,4,17,49.63162788005767,-6.790562059116507,-2.9633819296811232,357.32256929609076
2,0,1,3-6-4-5,4,18,-3.841325197628654,-10.724544330884113,74.50961894323342,262.9566875566715
2,0,1,3-6-4-5,4,19,29.576579148533504,-0.00922357461665868,-5.191742076555052,505.2479659885716
2,0,1,3-6-4-5,4,20,33.80804845118739,-0.003237221589859729,-0.22634126602354243,447.806867643729
2,0,1,3-6-4-5,4,21,-7.848092494173823,-14.787426312891355,100.0,497.5476468963197
2,0,1,3-6-4-5,4,22,-5.426953768296708,-6.112624243200175,84.2084380241115,246.88252247264
2,0,1,3-6-4-5,4,23,-6.081955270327947,-3.806664199358206,100.0,228.03639744328228
2,0,1,3-6-4-5,4,24,5.165270506286369,-16.10511776651532,7.892551205612854,247.89597656504534
2,0,1,3-6-4-5,4,25,17.99219008336511,-12.48146626904941,18.07417596432748,339.4926903709396
2,0,1,3-6-4-5,4,26,38.07857540080214,-2.8780867214208357,-6.113807855648993,489.49622033323084
2,0,1,3-6-4-5,4,27,38.5853626672924,-3.371076524153384,0.0,341.99210535063224
2,0,1,3-6-4-5,4,28,-4.215179522373711,-10.50492908861345,90.0,444.27647050351914
2,0,1,3-6-4-5,4,29,-6.630841561038402,-13.359927238132059,25.503378532628147,300.3008921706437
2,0,1,3-6-4-5,4,30,23.903298571543786,-10.50492908861345,8.886192144351007,419.54867692898375
2,0,1,3-6-4-5,4,31,-7.4454070223777435,-13.579542480402722,100.0,349.81772806219635
2,0,1,3-6-4-5,4,32,8.286611307438505,-11.05396719429011,16.833752096446,328.2718475093658
2,0,1,3-6-4-5,4,33,10.935857437517686,-9.40685287726013,20.0,432.77279579721954
2,0,1,3-6-4-5,4,34,1.6162958733061714,-10.724544330884113,8.768943743823392,229.67154460749046
2,0,1,3-6-4-5,4,35,4.960285317106106,-13.90896534380871,7.892551205612854,385.4018137698417
2,0,1,3-6-4-5,4,36,0.19652182017043174,-15.775694903109326,12.892551205612854,306.3942113587784
2,0,1,3-6-4-5,4,37,-8.914271138787647,-6.4420471066061715,27.250827823646254,305.9740455563747
2,0,1,3-6-4-5,4,38,-7.468693517212602,-11.932428163372759,84.2084380241115,314.591038326098
2,0,1,3-6-4-5,4,39,36.00542037915791,1.8917668554274485,-14.64101615137755,301.04144589157687
2,0,1,3-6-4-5,4,40,41.11865852580241,-0.07829042872421965,-2.3746859276654995,392.2827116550279
2,0,1,3-6-4-5,4,41,46.43533229251241,-3.286878856189823,-1.2132034355964265,375.2171742173109
2,0,1,3-6-4-5,4,42,40.97511570278903,-4.1163241440104485,-2.3746859276654995,362.0250664835721
2,0,1,3-6-4-5,4,43,35.27924325244588,-1.5900691733808934,-3.722813232690143,422.2791166620704
2,0,1,3-6-4-5,4,44,32.4942317482833,-0.03149820744994969,-7.787192621510002,363.46149188574446
2,0,1,3-6-4-5,4,45,-12.846879744428058,-11.932428163372759,28.52885682970026,301.4783343764428
2,0,1,3-6-4-5,4,46,46.43403956579354,-3.203166794077063,-1.2132034355964265,382.1349826258249
2,0,1,3-6-4-5,4,47,-6.144786393856639,-2.379165124598893,100.0,245.67119464056316
2,0,1,3-6-4-5,5,0,53.89677485814558,0.6382671977871723,-9.150635094610966,363.15114425863226
2,0,1,3-6-4-5,5,1,38.5853626672924,-3.371076524153384,0.0,341.99210535063224
2,0,1,3-6-4-5,5,2,38.07857540080214,-2.8780867214208357,-6.113807855648993,489.49622033323084
2,0,1,3-6-4-5,5,3,51.865186364826926,-1.8932941576949993,-0.3535710713571234,409.6590977745069
2,0,1,3-6-4-5,5,4,36.00542037915791,1.8917668554274485,-14.64101615137755,301.04144589157687
2,0,1,3-6-4-5,5,5,46.43533229251241,-3.286878856189823,-1.2132034355964265,375.2171742173109
2,0,1,3-6-4-5,5,6,20.227766677549873,-2.422803802026859,-0.7071421427142468,402.6747208583606
2,0,1,3-6-4-5,5,7,20.227766677549873,-2.422803802026859,-0.7071421427142468,402.6747208583606
2,0,1,3-6-4-5,5,8,53.89677485814558,0.6382671977871723,-9.150635094610966,363.15114425863226
2,0,1,3-6-4-5,5,9,38.07857540080214,-2.8780867214208357,-6.113807855648993,489.49622033323084
2,0,1,3-6-4-5,5,10,59.90989197099451,7.172006726131293,-7.320508075688775,514.1113259016633
2,0,1,3-6-4-5,5,11,41.11865852580241,-0.07829042872421965,-2.3746859276654995,392.2827116550279
2,0,1,3-6-4-5,5,12,60.10043248986994,2.403846469985819,-7.320508075688775,377.21414938867736
2,0,1,3-6-4-5,5,13,59.90989197099451,7.172006726131293,-7.320508075688775,514.1113259016633
2,0,1,3-6-4-5,5,14,51.38388880728738,-0.3838473722035225,-0.3535710713571234,501.02405954621213
2,0,1,3-6-4-5,5,15,42.82549943259572,-1.355019772857613,-0.27608394786074797,378.25958086887834
2,0,1,3-6-4-5,5,16,24.974448187232284,-0.10816555539508244,-0.1917420765550517,345.80346432615454
2,0,1,3-6-4-5,5,17,65.87513764850473,-4.790105206649876,-5.49038105676658,396.7497808299802
2,0,1,3-6-4-5,5,18,-6.576346767876373,-13.469734859267387,25.503378532628147,252.88526491296545
2,0,1,3-6-4-5,5,19,27.534340432814677,-6.002816622064842,12.6253140723345,345.7485169566082
2,0,1,3-6-4-5,5,20,51.757300022411926,-2.26856498446584,-0.3535710713571234,426.4443824792106
2,0,1,3-6-4-5,5,21,46.5016953628502,-0.13256665784979305,-1.2132034355964265,362.1343522585313
2,0,1,3-6-4-5,5,22,54.03030349559682,0.817543055201341,-9.150635094610966,329.3769525892315
2,0,1,3-6-4-5,5,23,27.196305157136987,-2.948112273231814,-3.1662479035540017,310.94576930419333
2,0,1,3-6-4-5,5,24,66.00010730034747,-1.778303800701412,-5.49038105676658,396.0203657510728
2,0,1,3-6-4-5,5,25,25.902920245812457,-13.030504374726064,11.6397989180285,262.2274033138059
2,0,1,3-6-4-5,5,26,-4.010757463726417,-12.591273890184745,23.257653858252326,307.1295418080003
2,0,1,3-6-4-5,5,27,24.962849961992223,-1.5971134388782993,-0.1917420765550517,395.8369168922536
