EA,Round,Tier,Enemy,Generation,Individual,Fitness,Player Health,Enemy Health,Time
1,0,0,4-5,0,32,30.575049982518596,0.0,0.0,227.0
1,0,0,4-5,0,33,21.61550493721091,0.0,10.0,218.0
1,0,0,4-5,0,34,30.601837298482252,0.0,0.0,154.0
1,0,0,4-5,0,35,21.676990020861595,0.0,40.0,205.0
1,0,0,4-5,0,36,30.601837298482252,0.0,0.0,221.0
1,0,0,4-5,0,37,30.263427702520804,0.0,0.0,158.0
1,0,0,4-5,0,38,88.15999174711584,54.40000000000032,0.0,148.0
1,0,0,4-5,0,39,21.615504937210908,0.0,30.0,218.0
1,0,0,4-5,0,40,21.615504937210915,0.0,0.0,218.0
1,0,0,4-5,0,41,30.544678884642295,0.0,0.0,193.0
1,0,0,4-5,0,42,21.67699002086159,0.0,0.0,205.0
1,0,0,4-5,0,43,29.943215986771374,0.0,0.0,427.0
1,0,0,4-5,0,44,30.454822555520437,0.0,0.0,256.0
1,0,0,4-5,0,45,30.60183729848225,0.0,0.0,221.0
1,0,0,4-5,0,46,30.544678884642295,0.0,0.0,234.0
1,0,0,4-5,0,47,21.615504937210915,0.0,40.0,218.0
1,0,0,4-5,0,48,89.22814437704413,62.800000000000345,0.0,323.0
1,0,0,4-5,0,49,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,0,50,90.6549489362742,73.00000000000026,0.0,336.0
1,0,0,4-5,0,51,46.80631418160489,0.0,0.0,336.0
1,0,0,4-5,0,52,89.45230630065262,62.80000000000033,0.0,388.0
1,0,0,4-5,0,53,20.849397231553723,0.0,0.0,199.0
1,0,0,4-5,0,54,90.43806532284364,74.20000000000024,0.0,199.0
1,0,0,4-5,0,55,89.48670090681395,63.40000000000035,0.0,249.0
1,0,0,4-5,0,56,89.48670090681395,63.40000000000035,0.0,200.0
1,0,0,4-5,0,57,89.08181642289807,62.80000000000033,0.0,463.0
1,0,0,4-5,0,58,20.849397231553723,0.0,0.0,469.0
1,0,0,4-5,0,59,89.48670090681395,63.40000000000035,0.0,464.0
1,0,0,4-5,0,60,90.49806532284363,74.80000000000024,0.0,200.0
1,0,0,4-5,0,61,2.2677892935328003,0.0,0.0,425.0
1,0,0,4-5,0,62,90.43806532284364,74.20000000000024,0.0,200.0
1,0,0,4-5,0,63,85.21123086302835,17.20000000000023,0.0,671.0
1,0,0,4-5,0,64,2.7233565106583555,0.0,90.0,532.0
1,0,0,4-5,0,65,90.49806532284362,74.80000000000024,0.0,200.0
1,0,0,4-5,0,66,90.6549489362742,67.6000000000003,0.0,362.0
1,0,0,4-5,0,67,87.7749489362742,47.2000000000003,0.0,200.0
1,0,0,4-5,0,68,86.33310919110122,34.60000000000028,0.0,200.0
1,0,0,4-5,0,69,89.22814437704413,62.80000000000033,0.0,226.0
1,0,0,4-5,0,70,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,0,71,90.49806532284362,74.80000000000024,0.0,200.0
1,0,0,4-5,0,72,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,0,73,89.22814437704415,62.800000000000345,0.0,388.0
1,0,0,4-5,0,74,20.849397231553723,0.0,0.0,199.0
1,0,0,4-5,0,75,90.20011544777378,63.40000000000035,0.0,464.0
1,0,0,4-5,0,76,20.46186017623232,0.0,0.0,284.0
1,0,0,4-5,0,77,2.506246160148315,0.0,0.0,251.0
1,0,0,4-5,0,78,84.08033965013794,11.20000000000023,0.0,425.0
1,0,0,4-5,0,79,90.01899466037676,59.800000000000324,0.0,388.0
1,0,0,4-5,0,80,90.43806532284364,74.20000000000024,0.0,199.0
1,0,0,4-5,0,81,85.83214012856754,30.40000000000026,0.0,223.0
1,0,0,4-5,0,82,20.849397231553716,0.0,0.0,425.0
1,0,0,4-5,0,83,89.90148600267071,70.60000000000028,0.0,200.0
1,0,0,4-5,0,84,30.299556426609314,0.0,0.0,299.0
1,0,0,4-5,0,85,30.302906513494595,0.0,0.0,298.0
1,0,0,4-5,0,86,86.71373402586639,38.80000000000028,0.0,425.0
1,0,0,4-5,0,87,11.843021014414447,0.0,0.0,472.0
1,0,0,4-5,0,88,89.66670090681396,65.20000000000033,0.0,200.0
1,0,0,4-5,0,89,20.855814365874352,0.0,0.0,342.0
1,0,0,4-5,0,90,90.49806532284364,74.80000000000024,0.0,211.0
1,0,0,4-5,0,91,83.43008316386792,5.800000000000239,0.0,425.0
1,0,0,4-5,0,92,20.849397231553723,0.0,0.0,425.0
1,0,0,4-5,0,93,89.48670090681395,63.40000000000035,0.0,388.0
1,0,0,4-5,0,94,85.83214012856754,30.40000000000026,0.0,336.0
1,0,0,4-5,0,95,89.90148600267071,67.6000000000003,0.0,349.0
1,0,0,4-5,1,0,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,1,1,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,1,2,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,1,3,89.48670090681395,63.40000000000035,0.0,249.0
1,0,0,4-5,1,4,30.544678884642295,0.0,0.0,234.0
1,0,0,4-5,1,5,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,1,6,89.90148600267071,70.60000000000028,0.0,200.0
1,0,0,4-5,1,7,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,1,8,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,1,9,89.48670090681395,63.40000000000035,0.0,249.0
1,0,0,4-5,1,10,30.60183729848225,0.0,0.0,211.0
1,0,0,4-5,1,11,30.544678884642295,0.0,0.0,234.0
1,0,0,4-5,1,12,90.43806532284364,74.20000000000024,0.0,199.0
1,0,0,4-5,1,13,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,1,14,90.95494893627419,79.0000000000002,0.0,197.0
1,0,0,4-5,1,15,12.548961546434299,0.0,0.0,233.0
1,0,0,4-5,1,16,-6.00141487796115,0.0,100.0,404.0
1,0,0,4-5,1,17,85.52033965013794,25.60000000000025,0.0,425.0
1,0,0,4-5,1,18,89.38249385705879,64.00000000000034,0.0,187.0
1,0,0,4-5,1,19,30.368788218178636,0.0,0.0,279.0
1,0,0,4-5,1,20,2.3879589651669084,0.0,80.0,483.0
1,0,0,4-5,1,21,2.8493972315537235,0.0,0.0,425.0
1,0,0,4-5,1,22,84.08033965013794,11.20000000000023,0.0,425.0
1,0,0,4-5,1,23,2.851531704082353,0.0,80.0,468.0
1,0,0,4-5,1,24,20.258299305347947,0.0,0.0,424.0
1,0,0,4-5,1,25,2.8303892675085507,0.0,0.0,269.0
1,0,0,4-5,1,26,21.676990020861595,0.0,0.0,205.0
1,0,0,4-5,1,27,29.866601957003354,0.0,0.0,461.0
1,0,0,4-5,1,28,30.3062678611973,0.0,0.0,250.0
1,0,0,4-5,1,29,20.849397231553716,0.0,0.0,249.0
1,0,0,4-5,1,30,89.22814437704413,62.800000000000345,0.0,200.0
1,0,0,4-5,1,31,86.93230630065261,40.60000000000028,0.0,200.0
1,0,0,4-5,1,32,30.412751341599748,0.0,0.0,267.0
1,0,0,4-5,1,33,30.43547959267731,0.0,0.0,261.0
1,0,0,4-5,1,34,87.15179856794202,41.800000000000296,0.0,197.0
1,0,0,4-5,1,35,30.386871893611925,0.0,0.0,274.0
1,0,0,4-5,1,36,30.333573311887573,0.0,0.0,153.0
1,0,0,4-5,1,37,47.153056860414615,0.0,0.0,250.0
1,0,0,4-5,1,38,84.08033965013794,11.20000000000023,0.0,336.0
1,0,0,4-5,1,39,90.49806532284363,74.80000000000024,0.0,281.0
1,0,0,4-5,1,40,30.372378886309363,0.0,0.0,278.0
1,0,0,4-5,1,41,30.368788218178636,0.0,0.0,279.0
1,0,0,4-5,1,42,90.49806532284364,65.20000000000033,0.0,312.0
1,0,0,4-5,1,43,88.49940982990029,47.2000000000003,0.0,503.0
1,0,0,4-5,1,44,90.6549489362742,76.00000000000023,0.0,223.0
1,0,0,4-5,1,45,89.20249385705877,62.20000000000033,0.0,336.0
1,0,0,4-5,1,46,2.809684594146852,0.0,90.0,488.0
1,0,0,4-5,1,47,30.368788218178636,0.0,0.0,279.0
1,0,0,4-5,1,48,21.67699002086159,0.0,20.0,205.0
1,0,0,4-5,1,49,86.33310919110122,34.60000000000028,0.0,425.0
1,0,0,4-5,1,50,30.081106145726853,0.0,0.0,269.0
1,0,0,4-5,1,51,30.557582289478205,0.0,0.0,231.0
1,0,0,4-5,1,52,20.849397231553716,0.0,0.0,223.0
1,0,0,4-5,1,53,90.43806532284364,74.20000000000024,0.0,200.0
1,0,0,4-5,1,54,2.8117358769174103,0.0,80.0,487.0
1,0,0,4-5,1,55,30.368788218178636,0.0,0.0,279.0
1,0,0,4-5,1,56,84.08033965013794,11.20000000000023,0.0,336.0
1,0,0,4-5,1,57,20.849397231553723,0.0,0.0,200.0
1,0,0,4-5,1,58,85.7102805219609,21.400000000000237,0.0,620.0
1,0,0,4-5,1,59,90.13899466037677,61.00000000000034,0.0,388.0
1,0,0,4-5,1,60,84.08033965013794,11.20000000000023,0.0,336.0
1,0,0,4-5,1,61,84.08033965013794,11.20000000000023,0.0,425.0
1,0,0,4-5,1,62,30.615504937210915,0.0,40.0,218.0
1,0,0,4-5,1,63,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,1,64,2.6649457485019425,0.0,0.0,200.0
1,0,0,4-5,1,65,2.6955511975780193,0.0,90.0,547.0
1,0,0,4-5,1,66,2.1002768927151294,0.0,70.0,992.0
1,0,0,4-5,1,67,3.553262628333691,0.0,80.0,232.0
1,0,0,4-5,1,68,89.86249385705875,61.00000000000034,0.0,388.0
1,0,0,4-5,1,69,29.746171188424526,0.0,0.0,198.0
1,0,0,4-5,1,70,30.250607014091745,0.0,0.0,314.0
1,0,0,4-5,1,71,30.299556426609314,0.0,0.0,271.0
1,0,0,4-5,1,72,30.299556426609314,0.0,0.0,299.0
1,0,0,4-5,1,73,90.49806532284363,74.80000000000024,0.0,211.0
1,0,0,4-5,1,74,20.849397231553716,0.0,0.0,199.0
1,0,0,4-5,1,75,-4.553876891600538,0.0,0.0,95.0
1,0,0,4-5,1,76,2.721478575834155,0.0,60.0,533.0
1,0,0,4-5,1,77,30.454822555520437,0.0,0.0,256.0
1,0,0,4-5,1,78,-5.541263545158426,0.0,100.0,255.0
1,0,0,4-5,1,79,84.08033965013794,11.20000000000023,0.0,336.0
1,0,0,4-5,1,80,2.50776016497953,0.0,0.0,141.0
1,0,0,4-5,1,81,86.33310919110122,34.60000000000028,0.0,349.0
1,0,0,4-5,1,82,30.575049982518596,0.0,0.0,227.0
1,0,0,4-5,1,83,30.59732261812772,0.0,0.0,222.0
1,0,0,4-5,1,84,30.26990021702642,0.0,0.0,308.0
1,0,0,4-5,1,85,12.08920335595947,0.0,0.0,180.0
1,0,0,4-5,1,86,89.22814437704412,62.800000000000345,0.0,185.0
1,0,0,4-5,1,87,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,1,88,30.023649090702065,0.0,0.0,174.0
1,0,0,4-5,1,89,86.33310919110122,34.60000000000028,0.0,425.0
1,0,0,4-5,1,90,20.73469878726229,0.0,0.0,226.0
1,0,0,4-5,1,91,20.849397231553716,0.0,0.0,223.0
1,0,0,4-5,1,92,89.48670090681395,63.40000000000035,0.0,249.0
1,0,0,4-5,1,93,85.34659810816267,20.800000000000242,0.0,840.0
1,0,0,4-5,1,94,-6.552507887034594,0.0,0.0,339.0
1,0,0,4-5,1,95,2.7290115681417006,0.0,50.0,529.0
1,0,0,4-5,2,0,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,2,1,89.38249385705879,64.00000000000034,0.0,187.0
1,0,0,4-5,2,2,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,2,3,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,2,4,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,2,5,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,2,6,89.38249385705879,64.00000000000034,0.0,187.0
1,0,0,4-5,2,7,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,2,8,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,2,9,90.95494893627419,79.0000000000002,0.0,197.0
1,0,0,4-5,2,10,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,2,11,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,2,12,89.22814437704413,62.800000000000345,0.0,200.0
1,0,0,4-5,2,13,89.22814437704412,62.800000000000345,0.0,185.0
1,0,0,4-5,2,14,30.43547959267731,0.0,0.0,261.0
1,0,0,4-5,2,15,30.412751341599748,0.0,0.0,267.0
1,0,0,4-5,2,16,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,2,17,30.557582289478205,0.0,0.0,231.0
1,0,0,4-5,2,18,30.615504937210915,0.0,40.0,218.0
1,0,0,4-5,2,19,29.746171188424526,0.0,0.0,198.0
1,0,0,4-5,2,20,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,2,21,90.43806532284364,74.20000000000024,0.0,199.0
1,0,0,4-5,2,22,90.13899466037677,61.00000000000034,0.0,388.0
1,0,0,4-5,2,23,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,2,24,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,2,25,20.73469878726229,0.0,0.0,526.0
1,0,0,4-5,2,26,29.296811886759134,0.0,0.0,223.0
1,0,0,4-5,2,27,2.270175929510529,0.0,0.0,277.0
1,0,0,4-5,2,28,86.33310919110122,34.60000000000028,0.0,349.0
1,0,0,4-5,2,29,30.326676732828506,0.0,0.0,269.0
1,0,0,4-5,2,30,38.171287928358325,0.0,0.0,425.0
1,0,0,4-5,2,31,89.22814437704412,62.80000000000033,0.0,211.0
1,0,0,4-5,2,32,29.80355587220548,0.0,0.0,342.0
1,0,0,4-5,2,33,30.447040415078387,0.0,0.0,258.0
1,0,0,4-5,2,34,90.19899466037677,61.600000000000335,0.0,388.0
1,0,0,4-5,2,35,90.49806532284364,74.80000000000024,0.0,211.0
1,0,0,4-5,2,36,20.910955124553155,0.0,0.0,354.0
1,0,0,4-5,2,37,21.676990020861595,0.0,40.0,205.0
1,0,0,4-5,2,38,2.9961129328934604,0.0,80.0,405.0
1,0,0,4-5,2,39,56.56677961290971,8.800000000000232,0.0,200.0
1,0,0,4-5,2,40,30.316420232661315,0.0,40.0,294.0
1,0,0,4-5,2,41,20.73469878726229,0.0,0.0,349.0
1,0,0,4-5,2,42,90.49806532284363,74.80000000000024,0.0,200.0
1,0,0,4-5,2,43,21.247427361174367,0.0,0.0,315.0
1,0,0,4-5,2,44,20.58163506406379,0.0,0.0,185.0
1,0,0,4-5,2,45,76.06677961290973,23.800000000000242,0.0,425.0
1,0,0,4-5,2,46,90.6549489362742,76.00000000000023,0.0,223.0
1,0,0,4-5,2,47,84.08033965013794,11.20000000000023,0.0,223.0
1,0,0,4-5,2,48,-6.091309882077698,0.0,100.0,442.0
1,0,0,4-5,2,49,29.188755621398705,0.0,0.0,197.0
1,0,0,4-5,2,50,84.08033965013794,11.20000000000023,0.0,336.0
1,0,0,4-5,2,51,90.37806532284364,73.60000000000025,0.0,173.0
1,0,0,4-5,2,52,83.69496102321948,4.600000000000236,0.0,867.0
1,0,0,4-5,2,53,30.351025761838798,0.0,0.0,269.0
1,0,0,4-5,2,54,55.92250194643077,0.0,0.0,425.0
1,0,0,4-5,2,55,11.341988954129251,0.0,50.0,716.0
1,0,0,4-5,2,56,11.438969334103426,0.0,60.0,328.0
1,0,0,4-5,2,57,30.42027017401378,0.0,0.0,265.0
1,0,0,4-5,2,58,84.08033965013794,11.20000000000023,0.0,425.0
1,0,0,4-5,2,59,2.8493972315537235,0.0,0.0,223.0
1,0,0,4-5,2,60,86.33310919110122,34.60000000000028,0.0,425.0
1,0,0,4-5,2,61,20.849397231553723,0.0,0.0,425.0
1,0,0,4-5,2,62,90.49806532284363,74.80000000000024,0.0,185.0
1,0,0,4-5,2,63,-6.395261598115449,0.0,100.0,227.0
1,0,0,4-5,2,64,6.692244721017897,0.0,20.0,1000.0
1,0,0,4-5,2,65,21.676990020861595,0.0,40.0,205.0
1,0,0,4-5,2,66,2.9292622719975085,0.0,0.0,433.0
1,0,0,4-5,2,67,20.73469878726229,0.0,0.0,526.0
1,0,0,4-5,2,68,65.15945347071133,0.0,0.0,935.0
1,0,0,4-5,2,69,-6.0473721790462776,0.0,90.0,423.0
1,0,0,4-5,2,70,90.43806532284364,70.00000000000028,0.0,388.0
1,0,0,4-5,2,71,20.849397231553723,0.0,0.0,200.0
1,0,0,4-5,2,72,-6.731018100482084,0.0,100.0,285.0
1,0,0,4-5,2,73,74.38677961290972,7.000000000000231,0.0,336.0
1,0,0,4-5,2,74,20.849397231553723,0.0,0.0,200.0
1,0,0,4-5,2,75,84.08033965013794,11.20000000000023,0.0,425.0
1,0,0,4-5,2,76,88.86814437704413,59.20000000000033,0.0,336.0
1,0,0,4-5,2,77,20.849397231553716,0.0,0.0,336.0
1,0,0,4-5,2,78,90.49806532284363,74.80000000000024,0.0,185.0
1,0,0,4-5,2,79,20.849397231553716,0.0,0.0,425.0
1,0,0,4-5,2,80,3.3198273909829323,0.0,80.0,293.0
1,0,0,4-5,2,81,20.198716965528376,0.0,0.0,375.0
1,0,0,4-5,2,82,73.92673028254029,0.0,0.0,425.0
1,0,0,4-5,2,83,20.809684594146848,0.0,0.0,488.0
1,0,0,4-5,2,84,20.849397231553723,0.0,0.0,187.0
1,0,0,4-5,2,85,89.48670090681395,63.40000000000035,0.0,200.0
1,0,0,4-5,2,86,89.22814437704413,62.800000000000345,0.0,200.0
1,0,0,4-5,2,87,86.33310919110122,34.60000000000028,0.0,425.0
1,0,0,4-5,2,88,89.57230630065263,67.00000000000031,0.0,336.0
1,0,0,4-5,2,89,30.634023984978146,0.0,0.0,214.0
1,0,0,4-5,2,90,30.26990021702643,0.0,0.0,270.0
1,0,0,4-5,2,91,20.09725726284141,0.0,0.0,262.0
1,0,0,4-5,2,92,90.49806532284364,71.80000000000027,0.0,399.0
1,0,0,4-5,2,93,12.256996812190518,0.0,60.0,312.0
1,0,0,4-5,2,94,-6.278521424165845,0.0,100.0,262.0
1,0,0,4-5,2,95,86.50249385705877,35.20000000000027,0.0,311.0
1,0,0,4-5,3,0,21.676990020861595,0.0,40.0,205.0
1,0,0,4-5,3,1,90.49806532284363,74.80000000000024,0.0,200.0
1,0,0,4-5,3,2,89.22814437704413,62.800000000000345,0.0,200.0
1,0,0,4-5,3,3,90.49806532284363,74.80000000000024,0.0,200.0
1,0,0,4-5,3,4,90.49806532284363,74.80000000000024,0.0,200.0
1,0,0,4-5,3,5,90.37806532284364,73.60000000000025,0.0,173.0
1,0,0,4-5,3,6,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,3,7,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,3,8,30.316420232661315,0.0,40.0,294.0
1,0,0,4-5,3,9,89.48670090681395,63.40000000000035,0.0,200.0
1,0,0,4-5,3,10,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,3,11,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,3,12,90.6549489362742,76.00000000000023,0.0,223.0
1,0,0,4-5,3,13,30.557582289478205,0.0,0.0,231.0
1,0,0,4-5,3,14,86.50249385705877,35.20000000000027,0.0,311.0
1,0,0,4-5,3,15,86.33310919110122,34.60000000000028,0.0,223.0
1,0,0,4-5,3,16,90.13899466037677,61.00000000000034,0.0,388.0
1,0,0,4-5,3,17,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,3,18,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,3,19,89.57230630065263,67.00000000000031,0.0,336.0
1,0,0,4-5,3,20,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,3,21,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,3,22,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,3,23,89.22814437704413,62.800000000000345,0.0,200.0
1,0,0,4-5,3,24,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,3,25,90.49806532284364,74.80000000000024,0.0,185.0
1,0,0,4-5,3,26,90.13899466037677,61.00000000000034,0.0,388.0
1,0,0,4-5,3,27,65.15945347071133,0.0,0.0,935.0
1,0,0,4-5,3,28,89.57230630065263,67.00000000000031,0.0,336.0
1,0,0,4-5,3,29,90.13899466037677,61.00000000000034,0.0,388.0
1,0,0,4-5,3,30,55.92250194643077,0.0,0.0,425.0
1,0,0,4-5,3,31,85.3139127267009,24.400000000000247,0.0,200.0
1,0,0,4-5,3,32,20.849397231553716,0.0,0.0,223.0
1,0,0,4-5,3,33,86.75494893627419,37.000000000000284,0.0,185.0
1,0,0,4-5,3,34,2.8493972315537235,0.0,0.0,223.0
1,0,0,4-5,3,35,2.6164933651159945,0.0,90.0,592.0
1,0,0,4-5,3,36,89.02249385705878,60.40000000000034,0.0,172.0
1,0,0,4-5,3,37,90.49806532284362,74.80000000000024,0.0,200.0
1,0,0,4-5,3,38,85.07496102321947,18.400000000000233,0.0,867.0
1,0,0,4-5,3,39,2.9362147913123917,0.0,90.0,430.0
1,0,0,4-5,3,40,86.96148600267071,41.20000000000029,0.0,336.0
1,0,0,4-5,3,41,87.29230630065263,44.2000000000003,0.0,425.0
1,0,0,4-5,3,42,90.43806532284364,74.20000000000024,0.0,200.0
1,0,0,4-5,3,43,89.48670090681395,63.40000000000035,0.0,200.0
1,0,0,4-5,3,44,90.25899466037676,62.20000000000033,0.0,388.0
1,0,0,4-5,3,45,30.313024643660174,0.0,0.0,267.0
1,0,0,4-5,3,46,21.676990020861588,0.0,0.0,205.0
1,0,0,4-5,3,47,30.544678884642302,0.0,50.0,234.0
1,0,0,4-5,3,48,84.08033965013794,11.20000000000023,0.0,223.0
1,0,0,4-5,3,49,2.805594608895328,0.0,90.0,490.0
1,0,0,4-5,3,50,20.849397231553723,0.0,0.0,197.0
1,0,0,4-5,3,51,2.9526278209537224,0.0,0.0,223.0
1,0,0,4-5,3,52,20.849397231553716,0.0,0.0,336.0
1,0,0,4-5,3,53,89.22814437704413,62.80000000000033,0.0,226.0
1,0,0,4-5,3,54,20.73469878726229,0.0,0.0,185.0
1,0,0,4-5,3,55,20.849397231553723,0.0,0.0,323.0
1,0,0,4-5,3,56,30.394197933704003,0.0,0.0,250.0
1,0,0,4-5,3,57,84.08033965013794,11.20000000000023,0.0,200.0
1,0,0,4-5,3,58,30.097366666598635,0.0,0.0,321.0
1,0,0,4-5,3,59,2.7290115681417006,0.0,80.0,529.0
1,0,0,4-5,3,60,89.38249385705876,64.00000000000034,0.0,425.0
1,0,0,4-5,3,61,89.22814437704413,56.800000000000324,0.0,581.0
1,0,0,4-5,3,62,47.16052356177115,0.0,0.0,934.0
1,0,0,4-5,3,63,86.33310919110122,34.60000000000028,0.0,200.0
1,0,0,4-5,3,64,84.08033965013794,11.20000000000023,0.0,223.0
1,0,0,4-5,3,65,2.614805601002274,0.0,0.0,226.0
1,0,0,4-5,3,66,-6.326149473155099,0.0,100.0,214.0
1,0,0,4-5,3,67,84.08033965013794,11.20000000000023,0.0,425.0
1,0,0,4-5,3,68,12.237948617219828,0.0,0.0,318.0
1,0,0,4-5,3,69,20.80355587220548,0.0,0.0,310.0
1,0,0,4-5,3,70,85.78781794128679,29.800000000000264,0.0,200.0
1,0,0,4-5,3,71,29.27737020514455,0.0,0.0,831.0
1,0,0,4-5,3,72,90.49806532284364,74.80000000000024,0.0,200.0
1,0,0,4-5,3,73,87.84814437704415,49.00000000000031,0.0,425.0
1,0,0,4-5,3,74,2.8996810479799358,0.0,80.0,330.0
1,0,0,4-5,3,75,2.8493972315537235,0.0,0.0,425.0
1,0,0,4-5,3,76,2.2166747993960456,0.0,0.0,200.0
1,0,0,4-5,3,77,29.516892648542797,0.0,0.0,200.0
1,0,0,4-5,3,78,90.49806532284363,74.80000000000024,0.0,200.0
1,0,0,4-5,3,79,90.49806532284363,74.80000000000024,0.0,146.0
1,0,0,4-5,3,80,2.8493972315537235,0.0,0.0,197.0
1,0,0,4-5,3,81,89.45230630065262,65.80000000000032,0.0,315.0
1,0,0,4-5,3,82,73.77743398117784,0.0,0.0,414.0
1,0,0,4-5,3,83,20.849397231553716,0.0,0.0,425.0
1,0,0,4-5,3,84,-6.0473721790462776,0.0,100.0,423.0
1,0,0,4-5,3,85,3.0973666665986315,0.0,0.0,294.0
1,0,0,4-5,3,86,90.55806532284365,68.2000000000003,0.0,323.0
1,0,0,4-5,3,87,65.18545710274005,0.0,0.0,200.0
1,0,0,4-5,3,88,85.18219530497633,19.00000000000023,0.0,827.0
1,0,0,4-5,3,89,84.08033965013794,11.20000000000023,0.0,425.0
1,0,0,4-5,3,90,85.32145451623633,25.000000000000252,0.0,200.0
1,0,0,4-5,3,91,12.250607014091742,0.0,0.0,271.0
1,0,0,4-5,3,92,89.45230630065262,65.20000000000033,0.0,388.0
1,0,0,4-5,3,93,89.45230630065262,65.80000000000032,0.0,392.0
1,0,0,4-5,3,94,20.73469878726229,0.0,0.0,185.0
1,0,0,4-5,3,95,20.875316609105795,0.0,0.0,457.0
1,0,0,4-5,4,0,47.16052356177115,0.0,0.0,934.0
1,0,0,4-5,4,1,89.22814437704413,62.800000000000345,0.0,200.0
